subject_number	image_id	region	dvFix	fCentr	fLumin
206.0000000000	58	32.0000000000	0.0000000000	0.8263301781	0.6041550177
206.0000000000	58	33.0000000000	0.0000000000	0.9046286195	0.8205856444
206.0000000000	58	34.0000000000	0.0000000000	0.7843459070	0.6546331077
206.0000000000	58	35.0000000000	0.0000000000	0.6286469927	0.5625588265
206.0000000000	58	36.0000000000	0.0000000000	0.5130259834	0.6234003835
206.0000000000	58	37.0000000000	0.0000000000	0.5136888386	0.7995355989
206.0000000000	58	38.0000000000	0.0000000000	0.6301613550	0.4282819742
206.0000000000	58	39.0000000000	0.0000000000	0.7858096279	0.5384397066
206.0000000000	58	40.0000000000	0.0000000000	0.9055336348	0.5469190705
206.0000000000	58	41.0000000000	0.0000000000	0.9716965472	0.7451437848
206.0000000000	58	42.0000000000	0.0000000000	0.9360001353	0.7339816286
206.0000000000	58	43.0000000000	0.0000000000	0.8897932245	0.7098115142
206.0000000000	58	44.0000000000	0.0000000000	0.8554802706	0.6674278467
206.0000000000	58	45.0000000000	0.0000000000	0.8556769867	0.6521620905
206.0000000000	58	46.0000000000	0.0000000000	0.8902426432	0.5840373781
206.0000000000	58	47.0000000000	0.0000000000	0.9364345251	0.5488418384
206.0000000000	58	48.0000000000	0.0000000000	0.9719651294	0.4957268690
206.0000000000	6	1.0000000000	0.0000000000	0.9712645695	0.3863573753
206.0000000000	6	2.0000000000	0.0000000000	0.9350233460	0.3095389225
206.0000000000	6	3.0000000000	0.0000000000	0.8881112085	0.2375728843
206.0000000000	6	4.0000000000	0.0000000000	0.8532745578	0.3220920936
206.0000000000	6	5.0000000000	0.0000000000	0.8534742762	0.2386795534
206.0000000000	6	6.0000000000	1.0000000000	0.8885674864	0.2528013429
206.0000000000	6	7.0000000000	0.0000000000	0.9354643657	0.2739654847
206.0000000000	6	8.0000000000	0.0000000000	0.9715372510	0.3375258006
206.0000000000	6	9.0000000000	0.0000000000	0.9037579109	0.2671897910
206.0000000000	6	10.0000000000	0.0000000000	0.7823770577	0.2340405807
206.0000000000	6	11.0000000000	1.0000000000	0.6252566648	0.2006516993
206.0000000000	6	12.0000000000	0.0000000000	0.5085800746	0.3160774056
206.0000000000	6	13.0000000000	0.0000000000	0.5092489814	0.3591676526
206.0000000000	6	14.0000000000	0.0000000000	0.6267848527	0.3527055495
206.0000000000	6	15.0000000000	1.0000000000	0.7838541419	0.4347907849
206.0000000000	6	16.0000000000	0.0000000000	0.9046711887	0.3879666158
206.0000000000	6	17.0000000000	0.0000000000	0.8241344072	0.3477526635
206.0000000000	6	18.0000000000	0.0000000000	0.6023321180	0.2864361316
206.0000000000	6	19.0000000000	1.0000000000	0.3152220679	0.3296672230
206.0000000000	6	20.0000000000	1.0000000000	0.1020159967	0.4089636881
206.0000000000	6	21.0000000000	1.0000000000	0.1032383070	0.3886729811
206.0000000000	6	22.0000000000	1.0000000000	0.3180145640	0.2813196502
206.0000000000	6	23.0000000000	1.0000000000	0.6050312311	0.3382154097
206.0000000000	6	24.0000000000	0.0000000000	0.8258032627	0.3185221492
206.0000000000	6	25.0000000000	0.0000000000	0.8246663706	0.3110714258
206.0000000000	6	26.0000000000	1.0000000000	0.6035349955	0.3772392656
206.0000000000	6	27.0000000000	1.0000000000	0.3172934042	0.4272391188
206.0000000000	6	28.0000000000	0.0000000000	0.1047322450	0.3527383353
206.0000000000	6	29.0000000000	0.0000000000	0.1059508580	0.3090856746
206.0000000000	6	30.0000000000	0.0000000000	0.3200774535	0.3149708686
206.0000000000	6	31.0000000000	0.0000000000	0.6062259442	0.4074126573
206.0000000000	6	32.0000000000	0.0000000000	0.8263301781	0.6377372840
206.0000000000	6	33.0000000000	1.0000000000	0.9046286195	0.2971558249
206.0000000000	6	34.0000000000	1.0000000000	0.7843459070	0.4019392604
206.0000000000	6	35.0000000000	0.0000000000	0.6286469927	0.4392663700
206.0000000000	6	36.0000000000	0.0000000000	0.5130259834	0.5172975953
206.0000000000	6	37.0000000000	0.0000000000	0.5136888386	0.5270685992
206.0000000000	6	38.0000000000	1.0000000000	0.6301613550	0.4567511412
206.0000000000	6	39.0000000000	0.0000000000	0.7858096279	0.5850846194
206.0000000000	6	40.0000000000	0.0000000000	0.9055336348	0.5252330586
206.0000000000	6	41.0000000000	0.0000000000	0.9716965472	0.7894808247
206.0000000000	6	42.0000000000	0.0000000000	0.9360001353	0.5714431048
206.0000000000	6	43.0000000000	1.0000000000	0.8897932245	0.4815383031
206.0000000000	6	44.0000000000	0.0000000000	0.8554802706	0.2754580220
206.0000000000	6	45.0000000000	0.0000000000	0.8556769867	0.3627309285
206.0000000000	6	46.0000000000	0.0000000000	0.8902426432	0.4215057844
206.0000000000	6	47.0000000000	0.0000000000	0.9364345251	0.4575177974
206.0000000000	6	48.0000000000	0.0000000000	0.9719651294	0.4065220520
206.0000000000	67	1.0000000000	0.0000000000	0.9712645695	0.4060831722
206.0000000000	67	2.0000000000	0.0000000000	0.9350233460	0.4616293955
206.0000000000	67	3.0000000000	0.0000000000	0.8881112085	0.4804932219
206.0000000000	67	4.0000000000	0.0000000000	0.8532745578	0.4484291152
206.0000000000	67	5.0000000000	0.0000000000	0.8534742762	0.4337935980
206.0000000000	67	6.0000000000	0.0000000000	0.8885674864	0.4230505449
206.0000000000	67	7.0000000000	0.0000000000	0.9354643657	0.4157945047
206.0000000000	67	8.0000000000	0.0000000000	0.9715372510	0.4088967046
206.0000000000	67	9.0000000000	0.0000000000	0.9037579109	0.4279490755
206.0000000000	67	10.0000000000	0.0000000000	0.7823770577	0.4753625695
206.0000000000	67	11.0000000000	1.0000000000	0.6252566648	0.4082122226
206.0000000000	67	12.0000000000	0.0000000000	0.5085800746	0.4131219813
206.0000000000	67	13.0000000000	1.0000000000	0.5092489814	0.4064428977
206.0000000000	67	14.0000000000	0.0000000000	0.6267848527	0.3883913058
206.0000000000	67	15.0000000000	0.0000000000	0.7838541419	0.3561037818
206.0000000000	67	16.0000000000	0.0000000000	0.9046711887	0.3615105033
206.0000000000	67	17.0000000000	0.0000000000	0.8241344072	0.3775883866
206.0000000000	67	18.0000000000	1.0000000000	0.6023321180	0.3879224367
206.0000000000	67	19.0000000000	1.0000000000	0.3152220679	0.3513502837
206.0000000000	67	20.0000000000	0.0000000000	0.1020159967	0.3391008562
206.0000000000	67	21.0000000000	1.0000000000	0.1032383070	0.3199330278
206.0000000000	67	22.0000000000	0.0000000000	0.3180145640	0.3302464400
206.0000000000	67	23.0000000000	0.0000000000	0.6050312311	0.2993118002
206.0000000000	67	24.0000000000	0.0000000000	0.8258032627	0.3215847134
206.0000000000	67	25.0000000000	1.0000000000	0.8246663706	0.4670236649
206.0000000000	67	26.0000000000	0.0000000000	0.6035349955	0.4395814225
206.0000000000	67	27.0000000000	1.0000000000	0.3172934042	0.4077588463
206.0000000000	67	28.0000000000	1.0000000000	0.1047322450	0.3786092305
206.0000000000	67	29.0000000000	1.0000000000	0.1059508580	0.3802918250
206.0000000000	67	30.0000000000	1.0000000000	0.3200774535	0.4305146877
206.0000000000	67	31.0000000000	1.0000000000	0.6062259442	0.3588846915
206.0000000000	67	32.0000000000	1.0000000000	0.8263301781	0.3775452031
206.0000000000	67	33.0000000000	1.0000000000	0.9046286195	0.5881493902
206.0000000000	67	34.0000000000	0.0000000000	0.7843459070	0.4961517315
206.0000000000	67	35.0000000000	0.0000000000	0.6286469927	0.5090177578
206.0000000000	67	36.0000000000	1.0000000000	0.5130259834	0.4053346446
206.0000000000	67	37.0000000000	1.0000000000	0.5136888386	0.4184904970
206.0000000000	67	38.0000000000	1.0000000000	0.6301613550	0.7183514203
206.0000000000	67	39.0000000000	0.0000000000	0.7858096279	0.6941708750
206.0000000000	67	40.0000000000	1.0000000000	0.9055336348	0.4292328936
206.0000000000	67	41.0000000000	0.0000000000	0.9716965472	0.3559984785
206.0000000000	67	42.0000000000	0.0000000000	0.9360001353	0.5128847877
206.0000000000	67	43.0000000000	0.0000000000	0.8897932245	0.5567451489
206.0000000000	67	44.0000000000	0.0000000000	0.8554802706	0.4868562909
206.0000000000	67	45.0000000000	0.0000000000	0.8556769867	0.4023587706
206.0000000000	67	46.0000000000	1.0000000000	0.8902426432	0.3176525958
206.0000000000	67	47.0000000000	0.0000000000	0.9364345251	0.3205965649
206.0000000000	67	48.0000000000	0.0000000000	0.9719651294	0.4904475026
206.0000000000	85	1.0000000000	0.0000000000	0.9712645695	0.5501214569
206.0000000000	85	2.0000000000	0.0000000000	0.9350233460	0.6198243718
206.0000000000	85	3.0000000000	0.0000000000	0.8881112085	0.8588542512
206.0000000000	85	4.0000000000	0.0000000000	0.8532745578	0.7561795211
206.0000000000	85	5.0000000000	0.0000000000	0.8534742762	0.6482164235
206.0000000000	85	6.0000000000	0.0000000000	0.8885674864	0.6358723202
206.0000000000	85	7.0000000000	0.0000000000	0.9354643657	0.5591688955
206.0000000000	85	8.0000000000	0.0000000000	0.9715372510	0.1754194271
206.0000000000	85	9.0000000000	1.0000000000	0.9037579109	0.3247034720
206.0000000000	85	10.0000000000	1.0000000000	0.7823770577	0.2907032227
206.0000000000	85	11.0000000000	0.0000000000	0.6252566648	0.7025038900
206.0000000000	85	12.0000000000	0.0000000000	0.5085800746	0.7354448527
206.0000000000	85	13.0000000000	1.0000000000	0.5092489814	0.6822284769
206.0000000000	85	14.0000000000	0.0000000000	0.6267848527	0.7485243493
206.0000000000	85	15.0000000000	0.0000000000	0.7838541419	0.6431999627
206.0000000000	85	16.0000000000	0.0000000000	0.9046711887	0.4371802053
206.0000000000	85	17.0000000000	0.0000000000	0.8241344072	0.3304249145
206.0000000000	85	18.0000000000	0.0000000000	0.6023321180	0.2223187806
206.0000000000	85	19.0000000000	0.0000000000	0.3152220679	0.5710185134
206.0000000000	85	20.0000000000	1.0000000000	0.1020159967	0.5027415823
206.0000000000	85	21.0000000000	1.0000000000	0.1032383070	0.5108515205
206.0000000000	85	22.0000000000	1.0000000000	0.3180145640	0.5331421040
206.0000000000	85	23.0000000000	1.0000000000	0.6050312311	0.6953935009
206.0000000000	85	24.0000000000	0.0000000000	0.8258032627	0.7898034156
206.0000000000	85	25.0000000000	0.0000000000	0.8246663706	0.1883030573
206.0000000000	85	26.0000000000	1.0000000000	0.6035349955	0.1872311336
206.0000000000	85	27.0000000000	0.0000000000	0.3172934042	0.3008579399
206.0000000000	85	28.0000000000	1.0000000000	0.1047322450	0.2914815098
206.0000000000	85	29.0000000000	0.0000000000	0.1059508580	0.3119811531
206.0000000000	85	30.0000000000	1.0000000000	0.3200774535	0.4293264612
206.0000000000	85	31.0000000000	1.0000000000	0.6062259442	0.4863877213
206.0000000000	85	32.0000000000	0.0000000000	0.8263301781	0.4939977653
206.0000000000	85	33.0000000000	0.0000000000	0.9046286195	0.1771732764
206.0000000000	85	34.0000000000	0.0000000000	0.7843459070	0.2606744473
206.0000000000	85	35.0000000000	0.0000000000	0.6286469927	0.3979706007
206.0000000000	85	36.0000000000	0.0000000000	0.5130259834	0.4203392523
206.0000000000	85	37.0000000000	0.0000000000	0.5136888386	0.4036237550
206.0000000000	85	38.0000000000	0.0000000000	0.6301613550	0.3709532985
206.0000000000	85	39.0000000000	1.0000000000	0.7858096279	0.5485898377
206.0000000000	85	40.0000000000	1.0000000000	0.9055336348	0.6509030475
206.0000000000	85	41.0000000000	0.0000000000	0.9716965472	0.3196206765
206.0000000000	85	42.0000000000	0.0000000000	0.9360001353	0.3916554034
206.0000000000	85	43.0000000000	0.0000000000	0.8897932245	0.4242038672
206.0000000000	85	44.0000000000	0.0000000000	0.8554802706	0.4333580353
206.0000000000	85	45.0000000000	0.0000000000	0.8556769867	0.3894952557
206.0000000000	85	46.0000000000	0.0000000000	0.8902426432	0.3971706248
206.0000000000	85	47.0000000000	0.0000000000	0.9364345251	0.4909995491
206.0000000000	85	48.0000000000	0.0000000000	0.9719651294	0.2607892829
206.0000000000	9	1.0000000000	0.0000000000	0.9712645695	0.9636544718
206.0000000000	9	2.0000000000	0.0000000000	0.9350233460	0.9879417233
206.0000000000	9	3.0000000000	0.0000000000	0.8881112085	0.9688270125
206.0000000000	9	4.0000000000	0.0000000000	0.8532745578	0.8341755593
206.0000000000	9	5.0000000000	0.0000000000	0.8534742762	0.7343042472
206.0000000000	9	6.0000000000	0.0000000000	0.8885674864	0.6186469067
206.0000000000	9	7.0000000000	0.0000000000	0.9354643657	0.4758560822
206.0000000000	9	8.0000000000	0.0000000000	0.9715372510	0.2053228930
206.0000000000	9	9.0000000000	0.0000000000	0.9037579109	0.7352724911
206.0000000000	9	10.0000000000	0.0000000000	0.7823770577	0.8669754329
206.0000000000	9	11.0000000000	0.0000000000	0.6252566648	0.8435243165
206.0000000000	9	12.0000000000	0.0000000000	0.5085800746	0.8918036307
206.0000000000	9	13.0000000000	1.0000000000	0.5092489814	0.8345795185
206.0000000000	9	14.0000000000	1.0000000000	0.6267848527	0.4073682482
206.0000000000	9	15.0000000000	0.0000000000	0.7838541419	0.5157750075
206.0000000000	9	16.0000000000	0.0000000000	0.9046711887	0.2494599122
206.0000000000	9	17.0000000000	1.0000000000	0.8241344072	0.3928224543
206.0000000000	9	18.0000000000	1.0000000000	0.6023321180	0.4930935279
206.0000000000	9	19.0000000000	0.0000000000	0.3152220679	0.4046115498
206.0000000000	9	20.0000000000	0.0000000000	0.1020159967	0.4164071421
206.0000000000	9	21.0000000000	1.0000000000	0.1032383070	0.4286107523
206.0000000000	9	22.0000000000	0.0000000000	0.3180145640	0.3042899979
206.0000000000	9	23.0000000000	0.0000000000	0.6050312311	0.3115045594
206.0000000000	9	24.0000000000	0.0000000000	0.8258032627	0.3973327212
206.0000000000	9	25.0000000000	0.0000000000	0.8246663706	0.4133155624
206.0000000000	9	26.0000000000	1.0000000000	0.6035349955	0.6154929902
206.0000000000	9	27.0000000000	1.0000000000	0.3172934042	0.4325584559
206.0000000000	9	28.0000000000	1.0000000000	0.1047322450	0.4858483845
206.0000000000	9	29.0000000000	0.0000000000	0.1059508580	0.6051418055
206.0000000000	9	30.0000000000	0.0000000000	0.3200774535	0.4406538172
206.0000000000	9	31.0000000000	0.0000000000	0.6062259442	0.4439756969
206.0000000000	9	32.0000000000	0.0000000000	0.8263301781	0.3480029177
206.0000000000	9	33.0000000000	0.0000000000	0.9046286195	0.2743791745
206.0000000000	9	34.0000000000	0.0000000000	0.7843459070	0.3802315929
206.0000000000	9	35.0000000000	0.0000000000	0.6286469927	0.2264220181
206.0000000000	9	36.0000000000	1.0000000000	0.5130259834	0.2921427988
206.0000000000	9	37.0000000000	1.0000000000	0.5136888386	0.4572585064
206.0000000000	9	38.0000000000	0.0000000000	0.6301613550	0.4219778050
206.0000000000	9	39.0000000000	0.0000000000	0.7858096279	0.3832621642
206.0000000000	9	40.0000000000	0.0000000000	0.9055336348	0.3384866155
206.0000000000	9	41.0000000000	0.0000000000	0.9716965472	0.1547445089
206.0000000000	9	42.0000000000	1.0000000000	0.9360001353	0.3204873244
206.0000000000	9	43.0000000000	0.0000000000	0.8897932245	0.3643736990
206.0000000000	9	44.0000000000	0.0000000000	0.8554802706	0.3045936468
206.0000000000	9	45.0000000000	0.0000000000	0.8556769867	0.3229622350
206.0000000000	9	46.0000000000	0.0000000000	0.8902426432	0.3037429922
206.0000000000	9	47.0000000000	0.0000000000	0.9364345251	0.3516067497
206.0000000000	9	48.0000000000	0.0000000000	0.9719651294	0.4080598216
206.0000000000	97	1.0000000000	0.0000000000	0.9712645695	0.3253386078
206.0000000000	97	2.0000000000	0.0000000000	0.9350233460	0.3512145121
206.0000000000	97	3.0000000000	0.0000000000	0.8881112085	0.2048243628
206.0000000000	97	4.0000000000	0.0000000000	0.8532745578	0.3484972425
206.0000000000	97	5.0000000000	0.0000000000	0.8534742762	0.3543907653
206.0000000000	97	6.0000000000	0.0000000000	0.8885674864	0.3344216725
206.0000000000	97	7.0000000000	0.0000000000	0.9354643657	0.3264084387
206.0000000000	97	8.0000000000	0.0000000000	0.9715372510	0.1988545025
206.0000000000	97	9.0000000000	0.0000000000	0.9037579109	0.4083652549
206.0000000000	97	10.0000000000	0.0000000000	0.7823770577	0.4398792315
206.0000000000	97	11.0000000000	0.0000000000	0.6252566648	0.4642343858
206.0000000000	97	12.0000000000	0.0000000000	0.5085800746	0.4551687745
206.0000000000	97	13.0000000000	0.0000000000	0.5092489814	0.4341634880
206.0000000000	97	14.0000000000	1.0000000000	0.6267848527	0.4515477593
206.0000000000	97	15.0000000000	0.0000000000	0.7838541419	0.5662567504
206.0000000000	97	16.0000000000	0.0000000000	0.9046711887	0.5067045673
206.0000000000	97	17.0000000000	0.0000000000	0.8241344072	0.4026325869
206.0000000000	97	18.0000000000	1.0000000000	0.6023321180	0.4076289954
206.0000000000	97	19.0000000000	1.0000000000	0.3152220679	0.5071489158
206.0000000000	97	20.0000000000	1.0000000000	0.1020159967	0.5179953405
206.0000000000	97	21.0000000000	1.0000000000	0.1032383070	0.4467621573
206.0000000000	97	22.0000000000	1.0000000000	0.3180145640	0.4828946786
206.0000000000	97	23.0000000000	1.0000000000	0.6050312311	0.4141012834
206.0000000000	97	24.0000000000	1.0000000000	0.8258032627	0.4085902095
206.0000000000	97	25.0000000000	0.0000000000	0.8246663706	0.3973396115
206.0000000000	97	26.0000000000	1.0000000000	0.6035349955	0.3584940796
206.0000000000	97	27.0000000000	0.0000000000	0.3172934042	0.3989695538
206.0000000000	97	28.0000000000	1.0000000000	0.1047322450	0.4515272010
206.0000000000	97	29.0000000000	0.0000000000	0.1059508580	0.6024460386
206.0000000000	97	30.0000000000	0.0000000000	0.3200774535	0.4702650656
206.0000000000	97	31.0000000000	1.0000000000	0.6062259442	0.4274040626
206.0000000000	97	32.0000000000	0.0000000000	0.8263301781	0.3438267085
206.0000000000	97	33.0000000000	0.0000000000	0.9046286195	0.3609751115
206.0000000000	97	34.0000000000	0.0000000000	0.7843459070	0.3549818836
206.0000000000	97	35.0000000000	0.0000000000	0.6286469927	0.5514878392
206.0000000000	97	36.0000000000	0.0000000000	0.5130259834	0.6357851107
206.0000000000	97	37.0000000000	0.0000000000	0.5136888386	0.6616051469
206.0000000000	97	38.0000000000	0.0000000000	0.6301613550	0.6112966929
206.0000000000	97	39.0000000000	1.0000000000	0.7858096279	0.5465090380
206.0000000000	97	40.0000000000	0.0000000000	0.9055336348	0.4808702955
206.0000000000	97	41.0000000000	0.0000000000	0.9716965472	0.3598887161
206.0000000000	97	42.0000000000	0.0000000000	0.9360001353	0.4289496440
206.0000000000	97	43.0000000000	0.0000000000	0.8897932245	0.5461987756
206.0000000000	97	44.0000000000	1.0000000000	0.8554802706	0.6289327842
206.0000000000	97	45.0000000000	0.0000000000	0.8556769867	0.6621282198
206.0000000000	97	46.0000000000	0.0000000000	0.8902426432	0.6479529434
206.0000000000	97	47.0000000000	0.0000000000	0.9364345251	0.6277197609
206.0000000000	97	48.0000000000	0.0000000000	0.9719651294	0.5060240271
207.0000000000	106	1.0000000000	0.0000000000	0.9712645695	0.4843371105
207.0000000000	106	2.0000000000	0.0000000000	0.9350233460	0.4849557240
207.0000000000	106	3.0000000000	0.0000000000	0.8881112085	0.5671797532
207.0000000000	106	4.0000000000	0.0000000000	0.8532745578	0.6570814537
207.0000000000	106	5.0000000000	0.0000000000	0.8534742762	0.7922081556
207.0000000000	106	6.0000000000	0.0000000000	0.8885674864	0.8008654547
207.0000000000	106	7.0000000000	0.0000000000	0.9354643657	0.7795723298
207.0000000000	106	8.0000000000	0.0000000000	0.9715372510	0.6815138205
207.0000000000	106	9.0000000000	0.0000000000	0.9037579109	0.4895187607
207.0000000000	106	10.0000000000	0.0000000000	0.7823770577	0.3951103893
207.0000000000	106	11.0000000000	0.0000000000	0.6252566648	0.5551276373
207.0000000000	106	12.0000000000	0.0000000000	0.5085800746	0.5387941381
207.0000000000	106	13.0000000000	0.0000000000	0.5092489814	0.8820584902
207.0000000000	106	14.0000000000	0.0000000000	0.6267848527	0.9835190302
207.0000000000	106	15.0000000000	0.0000000000	0.7838541419	0.9584912916
207.0000000000	106	16.0000000000	0.0000000000	0.9046711887	0.8805727257
207.0000000000	106	17.0000000000	1.0000000000	0.8241344072	0.2937494817
207.0000000000	106	18.0000000000	0.0000000000	0.6023321180	0.3498480912
207.0000000000	106	19.0000000000	1.0000000000	0.3152220679	0.5428797272
207.0000000000	106	20.0000000000	0.0000000000	0.1020159967	0.5614616415
207.0000000000	106	21.0000000000	0.0000000000	0.1032383070	0.5741692947
207.0000000000	106	22.0000000000	1.0000000000	0.3180145640	0.7560586292
207.0000000000	106	23.0000000000	0.0000000000	0.6050312311	0.9224724605
207.0000000000	106	24.0000000000	0.0000000000	0.8258032627	0.9448168642
207.0000000000	106	25.0000000000	1.0000000000	0.8246663706	0.2249360431
207.0000000000	106	26.0000000000	0.0000000000	0.6035349955	0.4311327648
207.0000000000	106	27.0000000000	0.0000000000	0.3172934042	0.5835946835
207.0000000000	106	28.0000000000	1.0000000000	0.1047322450	0.4368773207
207.0000000000	106	29.0000000000	1.0000000000	0.1059508580	0.4285818160
207.0000000000	106	30.0000000000	1.0000000000	0.3200774535	0.6253338944
207.0000000000	106	31.0000000000	0.0000000000	0.6062259442	0.7136861447
207.0000000000	106	32.0000000000	0.0000000000	0.8263301781	0.6483920248
207.0000000000	106	33.0000000000	0.0000000000	0.9046286195	0.1320849429
207.0000000000	106	34.0000000000	0.0000000000	0.7843459070	0.2094335473
207.0000000000	106	35.0000000000	1.0000000000	0.6286469927	0.3457487840
207.0000000000	106	36.0000000000	0.0000000000	0.5130259834	0.4956873131
207.0000000000	106	37.0000000000	1.0000000000	0.5136888386	0.6699099632
207.0000000000	106	38.0000000000	0.0000000000	0.6301613550	0.6354976120
207.0000000000	106	39.0000000000	0.0000000000	0.7858096279	0.6331483729
207.0000000000	106	40.0000000000	0.0000000000	0.9055336348	0.3796877569
207.0000000000	106	41.0000000000	0.0000000000	0.9716965472	0.0958251378
207.0000000000	106	42.0000000000	0.0000000000	0.9360001353	0.2261214327
207.0000000000	106	43.0000000000	0.0000000000	0.8897932245	0.3714201905
207.0000000000	106	44.0000000000	0.0000000000	0.8554802706	0.3418577094
207.0000000000	106	45.0000000000	0.0000000000	0.8556769867	0.5217088839
207.0000000000	106	46.0000000000	0.0000000000	0.8902426432	0.5856200736
207.0000000000	106	47.0000000000	0.0000000000	0.9364345251	0.4885745707
207.0000000000	106	48.0000000000	0.0000000000	0.9719651294	0.1911312202
207.0000000000	107	1.0000000000	0.0000000000	0.9712645695	0.5306027353
207.0000000000	107	2.0000000000	1.0000000000	0.9350233460	0.5718459188
207.0000000000	107	3.0000000000	1.0000000000	0.8881112085	0.5532035481
207.0000000000	107	4.0000000000	0.0000000000	0.8532745578	0.5782975241
207.0000000000	107	5.0000000000	0.0000000000	0.8534742762	0.5851243399
207.0000000000	107	6.0000000000	0.0000000000	0.8885674864	0.5621883256
207.0000000000	107	7.0000000000	0.0000000000	0.9354643657	0.5231427359
207.0000000000	107	8.0000000000	0.0000000000	0.9715372510	0.5030715227
207.0000000000	107	9.0000000000	0.0000000000	0.9037579109	0.4478458743
207.0000000000	107	10.0000000000	0.0000000000	0.7823770577	0.4833066384
207.0000000000	107	11.0000000000	1.0000000000	0.6252566648	0.4780520357
207.0000000000	107	12.0000000000	1.0000000000	0.5085800746	0.3916704400
207.0000000000	107	13.0000000000	1.0000000000	0.5092489814	0.5516338268
207.0000000000	107	14.0000000000	0.0000000000	0.6267848527	0.5966261637
207.0000000000	107	15.0000000000	0.0000000000	0.7838541419	0.4660027062
207.0000000000	107	16.0000000000	0.0000000000	0.9046711887	0.4223171235
207.0000000000	107	17.0000000000	0.0000000000	0.8241344072	0.4589811613
207.0000000000	107	18.0000000000	0.0000000000	0.6023321180	0.4423740778
207.0000000000	107	19.0000000000	0.0000000000	0.3152220679	0.4665728761
207.0000000000	107	20.0000000000	0.0000000000	0.1020159967	0.4622546542
207.0000000000	107	21.0000000000	1.0000000000	0.1032383070	0.4181741346
207.0000000000	107	22.0000000000	0.0000000000	0.3180145640	0.4174284032
207.0000000000	107	23.0000000000	0.0000000000	0.6050312311	0.3793487919
207.0000000000	107	24.0000000000	0.0000000000	0.8258032627	0.3625897491
207.0000000000	107	25.0000000000	0.0000000000	0.8246663706	0.6158254096
207.0000000000	107	26.0000000000	1.0000000000	0.6035349955	0.5010423547
207.0000000000	107	27.0000000000	0.0000000000	0.3172934042	0.6174644320
207.0000000000	107	28.0000000000	1.0000000000	0.1047322450	0.4842524532
207.0000000000	107	29.0000000000	1.0000000000	0.1059508580	0.5290060634
207.0000000000	107	30.0000000000	0.0000000000	0.3200774535	0.4455453911
207.0000000000	107	31.0000000000	0.0000000000	0.6062259442	0.3568253319
207.0000000000	107	32.0000000000	0.0000000000	0.8263301781	0.3522133973
207.0000000000	107	33.0000000000	0.0000000000	0.9046286195	0.4704650261
207.0000000000	107	34.0000000000	1.0000000000	0.7843459070	0.6707389651
207.0000000000	107	35.0000000000	0.0000000000	0.6286469927	0.6712349992
207.0000000000	107	36.0000000000	1.0000000000	0.5130259834	0.4535203997
207.0000000000	107	37.0000000000	1.0000000000	0.5136888386	0.5664654372
207.0000000000	107	38.0000000000	0.0000000000	0.6301613550	0.5555805649
207.0000000000	107	39.0000000000	0.0000000000	0.7858096279	0.3636233655
207.0000000000	107	40.0000000000	0.0000000000	0.9055336348	0.3904266421
207.0000000000	107	41.0000000000	0.0000000000	0.9716965472	0.6179508491
207.0000000000	107	42.0000000000	0.0000000000	0.9360001353	0.5561289175
207.0000000000	107	43.0000000000	0.0000000000	0.8897932245	0.6113110839
207.0000000000	107	44.0000000000	0.0000000000	0.8554802706	0.7630995860
207.0000000000	107	45.0000000000	0.0000000000	0.8556769867	0.5979374086
207.0000000000	107	46.0000000000	0.0000000000	0.8902426432	0.5729761497
207.0000000000	107	47.0000000000	0.0000000000	0.9364345251	0.3140334673
207.0000000000	107	48.0000000000	0.0000000000	0.9719651294	0.4098066022
207.0000000000	111	1.0000000000	0.0000000000	0.9712645695	0.9359996467
207.0000000000	111	2.0000000000	0.0000000000	0.9350233460	0.8939213180
207.0000000000	111	3.0000000000	0.0000000000	0.8881112085	0.7900472065
207.0000000000	111	4.0000000000	0.0000000000	0.8532745578	0.7411151182
207.0000000000	111	5.0000000000	0.0000000000	0.8534742762	0.6825849248
207.0000000000	111	6.0000000000	0.0000000000	0.8885674864	0.7118229518
207.0000000000	111	7.0000000000	0.0000000000	0.9354643657	0.7119177526
207.0000000000	111	8.0000000000	0.0000000000	0.9715372510	0.7004852027
207.0000000000	111	9.0000000000	0.0000000000	0.9037579109	0.9632609799
207.0000000000	111	10.0000000000	0.0000000000	0.7823770577	0.8677697628
207.0000000000	111	11.0000000000	0.0000000000	0.6252566648	0.8008101445
207.0000000000	111	12.0000000000	0.0000000000	0.5085800746	0.7212665175
207.0000000000	111	13.0000000000	0.0000000000	0.5092489814	0.6445190809
207.0000000000	111	14.0000000000	0.0000000000	0.6267848527	0.3986588402
207.0000000000	111	15.0000000000	0.0000000000	0.7838541419	0.3699661629
207.0000000000	111	16.0000000000	1.0000000000	0.9046711887	0.6401726001
207.0000000000	111	17.0000000000	0.0000000000	0.8241344072	0.9600609300
207.0000000000	111	18.0000000000	0.0000000000	0.6023321180	0.8753554716
207.0000000000	111	19.0000000000	0.0000000000	0.3152220679	0.7630146877
207.0000000000	111	20.0000000000	0.0000000000	0.1020159967	0.6397926479
207.0000000000	111	21.0000000000	0.0000000000	0.1032383070	0.5888616194
207.0000000000	111	22.0000000000	1.0000000000	0.3180145640	0.3799973348
207.0000000000	111	23.0000000000	1.0000000000	0.6050312311	0.5269269861
207.0000000000	111	24.0000000000	1.0000000000	0.8258032627	0.5357521192
